date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:37:36	1277963/1277963	---M--	200	added ('OK')	video/webm	etag:%22f7552e05f038ae79d6846b63fa6a8e6a-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/video/prod-video.webm	/Users/pauldurko/Desktop/ringAdvertorial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/video/prod-video.webm	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/pre4?oidsm=151&affidsm=39&source_id=342&oid=686&affid=342)
09:37:36	60545/60545	---M--	200	added ('OK')	image/jpeg	etag:%22a20d09b235b765d525f49cb040de0ef9-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/article-img-2.jpg	/Users/pauldurko/Desktop/ringAdvertorial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/article-img-2.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/pre4?oidsm=151&affidsm=39&source_id=342&oid=686&affid=342)
09:37:36	63037/63037	---M--	200	added ('OK')	image/jpeg	etag:%22d4583b65bfb9c92f5ed5c0a929dd2506-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/article-img-4.jpg	/Users/pauldurko/Desktop/ringAdvertorial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/article-img-4.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/pre4?oidsm=151&affidsm=39&source_id=342&oid=686&affid=342)
09:37:38	49068/49068	---M--	200	added ('OK')	image/jpeg	etag:%226e22e91f2d40e5ab893e8975c5dbe22b-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/article-img-6.jpg	/Users/pauldurko/Desktop/ringAdvertorial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/article-img-6.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/pre4?oidsm=151&affidsm=39&source_id=342&oid=686&affid=342)
09:37:38	45945/45945	---M--	200	added ('OK')	image/jpeg	etag:%223fd6ec52755aace8cffa61b9cff3bec9-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/article-img-5.jpg	/Users/pauldurko/Desktop/ringAdvertorial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/article-img-5.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/pre4?oidsm=151&affidsm=39&source_id=342&oid=686&affid=342)
09:37:38	106026/106026	---M--	200	added ('OK')	image/webp	etag:%22e10a7ea158b7b0e486824a3f848ba21a-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/reviews-screenshot-1-63.webp	/Users/pauldurko/Desktop/ringAdvertorial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/reviews-screenshot-1-63.webp	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/pre4?oidsm=151&affidsm=39&source_id=342&oid=686&affid=342)
09:37:41	261733/261733	---M--	200	added ('OK')	image/jpeg	etag:%2269895c9e7fcd19b5d252a8d6b4d3d026-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/reviews-screenshot-2.jpg	/Users/pauldurko/Desktop/ringAdvertorial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/reviews-screenshot-2.jpg	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/pre4?oidsm=151&affidsm=39&source_id=342&oid=686&affid=342)
09:37:41	68059/68059	---M--	200	added ('OK')	image/png	etag:%22006107c4bdd3dbcea88fbe78fa9aca0e-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/article-img-7.png	/Users/pauldurko/Desktop/ringAdvertorial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/article-img-7.png	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/pre4?oidsm=151&affidsm=39&source_id=342&oid=686&affid=342)
09:37:41	1272/1272	---M--	200	added ('OK')	image/webp	etag:%229c317be9f54a7305ddff98cd5ee2bc75-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/dmca-protected.webp	/Users/pauldurko/Desktop/ringAdvertorial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/dmca-protected.webp	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/pre4?oidsm=151&affidsm=39&source_id=342&oid=686&affid=342)
09:37:42	22090/22090	---MCZ	200	added ('OK')	application/javascript	etag:W/%22be3d10e938792218920ff0086d98c5a4-ssl-df%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/js/campaign.js	/Users/pauldurko/Desktop/ringAdvertorial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/js/campaign.js	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/pre4?oidsm=151&affidsm=39&source_id=342&oid=686&affid=342)
09:37:45	229588/229588	---MCZ	200	added ('OK')	font/otf	etag:W/%22aba368aca982c757eccb59d07a5965bf-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/fonts/SourceSansPro-Regular.otf	/Users/pauldurko/Desktop/ringAdvertorial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/fonts/SourceSansPro-Regular.otf	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/css/presell.css)
09:37:45	235128/235128	---MCZ	200	added ('OK')	font/otf	etag:W/%22dc2e459601a946caa4248681bea00a41-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/fonts/SourceSansPro-Bold.otf	/Users/pauldurko/Desktop/ringAdvertorial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/fonts/SourceSansPro-Bold.otf	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/css/presell.css)
09:37:45	767/767	---M--	200	added ('OK')	image/png	etag:%226d7e443f365d160823b995bd872cd81c-ssl%22	https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/checkmark.png	/Users/pauldurko/Desktop/ringAdvertorial/offer.wuzutech.com/wuzutech/herzp1smartring/en/us/images/checkmark.png	(from https://offer.wuzutech.com/wuzutech/herzp1smartring/en/us/css/presell.css)
